Referencia;Descripción;Entradas;Salidas;Precio;Importe;Precio medio;Escalón de precio;Codigo Factura;Codigo Pedido;Fecha Pedido;Hora Pedido;Fecha Factura;Serie Factura;Codigo Presupuesto;Empresa Emisora;Pedido Web;Referencia Proveedor;Referencia Fabricante;Codigo Tarifa;Nombre Tarifa;Su Num Pedido
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;2;327,30;654,60;190,53;3;04-M/19-00951;01/04-M/19-01005;10-09-2019;12:27:24;24-09-2019;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2019A1309C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;1;327,30;327,30;190,53;3;04-M/19-00965;01/04-M/19-01082;25-09-2019;10:42:35;25-09-2019;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2019A1426C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;2;293,15;586,30;190,13;3;04-M/20-00008;01/04-M/19-01416;3-12-2019;14:24:12;2-01-2020;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2019A1750C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;1;293,15;293,15;190,13;3;04-M/20-00026;01/04-M/20-00011;7-01-2020;14:04:49;7-01-2020;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2020A32C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;2;293,15;586,30;188,07;3;04-M/20-00103;01/04-M/20-00099;24-01-2020;9:26:40;27-01-2020;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2020A94C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;1;293,15;293,15;188,07;3;04-M/20-00118;01/04-M/20-00119;27-01-2020;17:28:15;27-01-2020;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2020A155C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;1;293,15;293,15;188,07;3;04-M/20-00125;01/04-M/20-00123;28-01-2020;16:37:54;29-01-2020;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2020A161C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;1;293,15;293,15;188,07;3;04-M/20-00187;01/04-M/20-00179;7-02-2020;9:36:20;10-02-2020;18;;4;No;1PE-C001403-00G;;8;NPVM;
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;2;293,15;586,30;188,07;3;04-M/20-00190;01/04-M/20-00191;10-02-2020;13:09:57;10-02-2020;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2020A252C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;1;293,15;293,15;188,07;3;04-M/20-00227;01/04-M/20-00234;19-02-2020;12:45:54;19-02-2020;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2020A233C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;1;293,15;293,15;189,45;3;04-M/20-00264;01/04-M/20-00235;19-02-2020;12:48:44;26-02-2020;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2020A233C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;2;293,15;586,30;189,45;3;04-M/20-00359;01/04-M/20-00369;23-03-2020;9:40:54;23-03-2020;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2020A437C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;2;293,15;586,30;189,45;3;04-M/20-00396;01/04-M/20-00406;16-04-2020;10:57:44;16-04-2020;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2020A520C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;2;293,15;586,30;186,23;3;04-M/20-00596;01/04-M/20-00468;20-05-2020;10:07:40;29-06-2020;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2020A621C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;2;293,15;586,30;186,23;3;04-M/20-00760;01/04-M/20-00810;24-08-2020;10:04:48;25-08-2020;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2020A1128C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;2;293,15;586,30;179,45;3;04-M/20-01095;01/04-M/20-00984;13-10-2020;11:19:37;26-11-2020;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2020A1412C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;2;328,33;656,66;174,31;3;04-M/21-00171;01/04-M/21-00189;11-02-2021;10:34:03;11-02-2021;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2021A199C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;2;301,09;602,18;201,10;3;04-M/21-00766;01/04-M/21-00851;23-09-2021;9:51:28;23-09-2021;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2021A1293C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;1;359,17;359,17;215,86;3;04-M/22-00007;01/04-M/22-00007;10-01-2022;9:38:29;10-01-2022;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2022A406
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;1;359,17;359,17;215,86;3;04-M/22-00034;01/04-M/22-00038;25-01-2022;9:45:36;25-01-2022;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2021A1870C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;1;359,17;359,17;215,86;3;04-M/22-00071;01/04-M/22-00084;8-02-2022;13:47:16;8-02-2022;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2022A69C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;1;359,17;359,17;215,86;3;04-M/22-00144;01/04-M/22-00173;9-03-2022;13:32:23;9-03-2022;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2022A282C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;2;359,17;718,34;215,86;3;04-M/22-00167;01/04-M/22-00200;21-03-2022;18:31:02;22-03-2022;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2022A435C
PH 9230;S.A.I. PHASAK Online 3000 VA LCD;0;1;332,18;332,18;222,90;3;04-M/22-00493;01/04-M/22-00561;18-07-2022;16:08:58;18-07-2022;18;;4;No;1PE-C001403-00G;;8;NPVM;
PH 9230;S.A.I. PHASAK Online  3000 VA LCD;0;1;332,18;332,18;229,33;3;04-M/22-00785;01/04-M/22-00889;14-11-2022;13:17:15;14-11-2022;18;;4;No;1PE-C001403-00G;;8;NPVM;PED2022A23591
PH 9260;S.A.I. PHASAK Online 6000 VA LCD+SNMP ;0;2;939,14;1878,28;612,39;1;04-M/15-00273;01/04-M/15-00358;3-12-2015;10:40:06;9-12-2015;18;;4;No;P6T - WINNER PRO+ 6K;;8;NPVM;3336
PH 9260;S.A.I. PHASAK Online 6000 VA LCD+SNMP ;2;0;939,14;-1821,93;612,39;1;04-M/16-00005;01/04-M/16-00004;7-01-2016;13:10:05;8-01-2016;18;;4;No;P6T - WINNER PRO+ 6K;;8;NPVM;
PH 9260;S.A.I. PHASAK Online 6000 VA LCD+SNMP ;0;2;816,53;1633,06;612,39;1;04-M/16-00005;01/04-M/16-00004;7-01-2016;13:10:05;8-01-2016;18;;4;No;P6T - WINNER PRO+ 6K;;8;NPVM;
PH 9260;S.A.I. PHASAK Online 6000 VA LCD+SNMP ;0;1;818,10;818,10;569,06;1;04-M/16-00213;01/04-M/16-00215;14-09-2016;11:14:39;7-11-2016;18;;4;No;P6T - WINNER PRO+ 6K;;8;NPVM;4734
PH 9260;S.A.I. PHASAK Online 6000 VA LCD+SNMP ;0;1;804,01;804,01;498,74;1;04-M/18-00170;01/04-M/18-00201;16-03-2018;9:56:56;19-03-2018;18;;4;No;P6T - WINNER PRO+ 6K;;8;NPVM;PED2018A488C
PH 9260;S.A.I. PHASAK Online 6000 VA LCD+SNMP ;0;1;804,01;804,01;496,02;1;04-M/18-00251;01/04-M/18-00294;24-04-2018;9:40:20;24-04-2018;18;;4;No;P6T - WINNER PRO+ 6K;;8;NPVM;PED2018A705C
PH 9260;S.A.I. PHASAK Online 6000 VA LCD+SNMP ;1;0;804,01;-779,89;496,02;1;04-M/18-00452;01/04-M/18-00494;28-06-2018;10:55:10;5-07-2018;18;;4;No;P6T - WINNER PRO+ 6K;;8;NPVM;
PH 9260;S.A.I. PHASAK Online 6000 VA LCD+SNMP ;0;1;790,95;790,95;534,12;3;04-M/20-00118;01/04-M/20-00119;27-01-2020;17:28:15;27-01-2020;18;;4;No;P6T - WINNER PRO+ 6K;;8;NPVM;PED2020A155C
PH 9260;S.A.I. PHASAK Online 6000 VA LCD+SNMP ;0;1;794,84;794,84;535,79;3;04-M/20-00549;01/04-M/20-00579;16-06-2020;15:49:53;16-06-2020;18;;4;No;P6T - WINNER PRO+ 6K;;8;NPVM;PED2020A796C
PH 9260;S.A.I. PHASAK Online 6000 VA LCD+SNMP ;0;1;794,84;794,84;508,46;3;04-M/20-01161;01/04-M/20-01284;15-12-2020;17:19:53;15-12-2020;18;;4;No;P6T - WINNER PRO+ 6K;;8;NPVM;PED2020A1852C
PH 9260;S.A.I. PHASAK Online 6000 VA LCD+SNMP ;0;1;890,22;890,22;511,29;3;04-M/21-00381;01/04-M/21-00425;7-04-2021;13:02:45;7-04-2021;18;;4;No;P6T - WINNER PRO+ 6K;;8;NPVM;PED2021A7949
PH 9260;S.A.I. PHASAK Online 6000 VA LCD+SNMP ;0;1;890,22;890,22;511,29;3;04-M/21-00421;01/04-M/21-00472;19-04-2021;9:58:29;19-04-2021;18;;4;No;P6T - WINNER PRO+ 6K;;8;NPVM;PED2021A9022
PH 9260;S.A.I. PHASAK Online 6000 VA LCD+SNMP ;0;1;817,51;817,51;572,76;3;04-M/21-00794;01/04-M/21-00881;4-10-2021;10:26:25;4-10-2021;18;;4;No;P6T - WINNER PRO+ 6K;;8;NPVM;PED2021A21612
PH 9260;S.A.I. PHASAK Online 6000 VA LCD;0;1;860,51;860,51;572,81;3;04-M/21-00935;01/04-M/21-01049;3-12-2021;9:17:57;3-12-2021;18;;4;No;P6T - WINNER PRO+ 6K;;8;NPVM;PED2021A26840
PH 9260;S.A.I. PHASAK Online 6000 VA LCD;0;1;945,22;945,22;572,81;3;04-M/22-00008;01/04-M/22-00008;10-01-2022;9:40:30;10-01-2022;18;;4;No;P6T - WINNER PRO+ 6K;;8;NPVM;PED2021A28078
PH 9260;S.A.I. PHASAK Online 6000 VA LCD;0;1;945,22;945,22;572,81;3;04-M/22-00090;01/04-M/22-00113;15-02-2022;13:09:08;15-02-2022;18;;4;No;P6T - WINNER PRO+ 6K;;8;NPVM;PED2022A241C
PH 9262;Bateria suplementar (20bat9Amp) para PH 9260;0;1;483,69;483,69;386,95;1;04-M/18-00251;01/04-M/18-00294;24-04-2018;9:40:20;24-04-2018;18;;4;No;P6T BANK BATTERY;;8;NPVM;PED2018A705C
PH 9262;Banco de Baterías suplementarias (16bat9Amp) para PH 9260;0;1;300,00;300,00;240,46;3;04-M/21-00381;01/04-M/21-00425;7-04-2021;13:02:45;7-04-2021;18;;4;No;P6T BANK BATTERY;;8;NPVM;PED2021A7949
PH 9265;S.A.I. PHASAK Online 6000 VA LCD+SNMP;0;1;1022,81;1022,81;587,00;1;04-M/14-00100;01/04-M/14-00113;12-05-2014;17:59:39;27-05-2014;18;;4;No;GALLEON 6K TOWER;;8;NPVM;
PH 9265;S.A.I. PHASAK Online 6000 VA LCD+SNMP;0;1;804,01;804,01;639,85;1;04-M/18-00429;01/04-M/18-00495;28-06-2018;11:03:33;28-06-2018;18;;4;No;GALLEON 6K TOWER;;8;NPVM;
PH 9265;S.A.I. PHASAK Online 6000 VA LCD+SNMP;0;1;921,29;921,29;644,90;1;04-M/18-00811;01/04-M/18-00916;14-11-2018;9:22:08;14-11-2018;18;;4;No;GALLEON 6K TOWER;;8;NPVM;PED2018A1583C
PH 9265;S.A.I. PHASAK Online 6000 VA LCD+SNMP;0;2;921,29;1842,58;644,90;1;04-M/18-00877;01/04-M/18-00993;28-11-2018;12:34:54;28-11-2018;18;;4;No;GALLEON 6K TOWER;;8;NPVM;PED2018A1892C
PH 9265;S.A.I. PHASAK Online 6000 VA LCD+SNMP;0;1;789,53;789,53;671,09;3;04-M/19-00965;01/04-M/19-01082;25-09-2019;10:42:35;25-09-2019;18;;4;No;GALLEON 6K TOWER;;8;NPVM;PED2019A1426C
PH 9265;S.A.I. PHASAK Online 6000 VA LCD+SNMP;0;1;780,95;780,95;671,09;3;04-M/19-01034;01/04-M/19-01162;9-10-2019;13:06:36;9-10-2019;18;;4;No;GALLEON 6K TOWER;;8;NPVM;PED2019A1500C
PH 9265;S.A.I. PHASAK Online 6000 VA LCD+SNMP;0;1;780,95;780,95;671,09;3;04-M/19-01174;01/04-M/19-01327;14-11-2019;11:46:04;14-11-2019;18;;4;No;GALLEON 6K TOWER;;8;NPVM;PED2019A1624C
PH 9265;S.A.I. PHASAK Online 6000 VA LCD+SNMP;0;1;780,95;780,95;671,09;3;04-M/20-00005;01/04-M/20-00005;2-01-2020;13:09:30;2-01-2020;18;;4;No;GALLEON 6K TOWER;;8;NPVM;PED2019A1882C
PH 9270;S.A.I. PHASAK Online 10000 VA LCD+SNMP;0;1;1214,85;1214,85;741,92;1;02-M/13-00496;01/02-M/13-00659;16-12-2013;18:44:41;17-12-2013;18;;2;No;GALLEON ONE 10K;;8;NPVM;
PH 9270;S.A.I. PHASAK Online 10000 VA LCD+SNMP;0;1;1251,30;1251,30;742,67;1;04-M/14-00070;01/04-M/14-00094;23-04-2014;11:11:33;23-04-2014;18;;4;No;GALLEON ONE 10K;;8;NPVM;
PH 9270;S.A.I. PHASAK Online 10000 VA LCD+SNMP;0;1;1235,38;1235,38;864,76;3;04-M/19-00437;01/04-M/19-00479;25-04-2019;10:47:00;26-04-2019;18;;4;No;GALLEON ONE 10K;;8;NPVM;PED2019A677C
PH 9270;S.A.I. PHASAK Online 10000 VA LCD+SNMP;0;1;1008,10;1008,10;625,44;3;04-M/20-00584;01/04-M/20-00519;2-06-2020;8:42:30;26-06-2020;18;;4;No;GALLEON ONE 10K;;8;NPVM;PED2020A683C
PH 9270;S.A.I. PHASAK Online 10000 VA LCD+SNMP;0;1;1129,07;1129,07;593,67;3;04-M/21-00231;01/04-M/21-00270;26-02-2021;12:14:06;26-02-2021;18;;4;No;GALLEON ONE 10K;;8;NPVM;PED2021A4911
PH 9270;S.A.I. PHASAK Online 10000 VA LCD+SNMP;0;1;962,41;962,41;653,07;3;04-M/21-00746;01/04-M/21-00830;16-09-2021;14:28:21;16-09-2021;18;;4;No;GALLEON ONE 10K;;8;NPVM;PED2021A20228
PH 9270;S.A.I. PHASAK Online 10000 VA LCD+Opción SNMP;0;1;1203,58;1203,58;742,02;3;04-M/23-00052;01/04-M/23-00062;23-01-2023;9:43:34;23-01-2023;18;;4;No;GALLEON ONE 10K;;8;NPVM;PED2022A1312C
PH 9273;S.A.I. Phasak trifásica-trifásica 10000 VA Online LCD;0;1;1984,26;1984,26;1062,96;3;04-M/21-00746;01/04-M/21-00830;16-09-2021;14:28:21;16-09-2021;18;;4;No;GALLEON II 3/3-10K;;8;NPVM;PED2021A20228
PH 9273;S.A.I. Phasak  tri-tri / tri-mono 10000 VA Online LCD;0;1;1984,26;1984,26;1062,96;3;04-M/21-00844;01/04-M/21-00941;29-10-2021;9:11:29;29-10-2021;18;;4;No;GALLEON II 3/3-10K;;8;NPVM;PED2021A23820
PH 9273;S.A.I. Phasak  tri-tri / tri-mono 10000 VA Online LCD;1;0;1984,26;-1885,05;1158,68;3;04-M/21-00918;01/04-M/21-01034;30-11-2021;13:07:05;30-11-2021;18;;4;No;GALLEON II 3/3-10K;;8;NPVM;
PH 9273;S.A.I. Phasak trifásica-trifásica 10000 VA Online LCD;1;0;1984,26;-1885,05;1158,68;3;04-M/21-00918;01/04-M/21-01034;30-11-2021;13:07:05;30-11-2021;18;;4;No;GALLEON II 3/3-10K;;8;NPVM;
PH 9290;S.A.I. PHASAK  3P/1P 20000 VA Online LCD;0;1;2570,00;2570,00;1850,09;3;04-M/20-00727;01/04-M/20-00783;6-08-2020;14:23:22;6-08-2020;18;;4;No;GALLEON 3/1 20000VA;;8;NPVM;PED2020A1119C
PH 9293;S.A.I. Phasak tri-tri / tri-mono 20000 VA Online LCD;0;1;2877,97;2877,97;1473,45;3;04-M/21-00953;01/04-M/21-01071;14-12-2021;13:35:21;14-12-2021;18;;4;No;GALLEON II 3/3-3/1-20KVA/20KW;;8;NPVM;PED2021A27471
PH 9293;S.A.I. Phasak  tri-tri / tri-mono 20000 VA Online LCD;0;1;2934,70;2934,70;1799,47;3;04-M/22-00697;01/04-M/22-00785;17-10-2022;10:53:05;17-10-2022;18;;4;No;GALLEON II 3/3-3/1-20KVA/20KW;;8;NPVM;PED2022A21451
PH 9310;S.A.I. PHASAK Online Rack 19" 1000VA  LCD;0;1;215,28;215,28;151,96;1;02-M/13-00021;01/02-N/13-01458;22-01-2013;13:32:03;22-01-2013;18;02-N/13-00178;2;No;GALLEON RM-1K;;8;NPVM;
PH 9310;S.A.I. PHASAK Online Rack 19" 1000VA  LCD;0;1;248,78;248,78;157,88;1;04-M/15-00031;01/04-M/15-00044;18-02-2015;11:46:05;18-02-2015;18;;4;No;GALLEON RM-1K;;8;NPVM;
PH 9310;S.A.I. PHASAK Online Rack 19" 1000VA  LCD;0;1;240,08;240,08;157,88;1;04-M/15-00121;01/04-M/15-00094;23-03-2015;10:06:40;27-05-2015;18;;4;No;GALLEON RM-1K;;8;NPVM;2125
PH 9310;S.A.I. PHASAK Online Rack 19" 1000VA  LCD;0;2;262,80;525,60;157,88;1;04-M/15-00177;01/04-M/15-00235;6-08-2015;10:13:58;6-08-2015;18;;4;No;GALLEON RM-1K;;8;NPVM;2759
PH 9310;S.A.I. PHASAK Online Rack 19" 1000VA  LCD;2;0;262,80;-525,60;157,88;1;04-M/15-00199;01/04-M/15-00271;23-09-2015;10:57:43;23-09-2015;18;;4;No;GALLEON RM-1K;;8;NPVM;
PH 9310;S.A.I. PHASAK Online Rack 19" 1000VA  LCD;0;2;240,08;480,16;157,88;1;04-M/15-00199;01/04-M/15-00271;23-09-2015;10:57:43;23-09-2015;18;;4;No;GALLEON RM-1K;;8;NPVM;
PH 9310;S.A.I. PHASAK Online Rack 19" 1000VA  LCD;0;2;240,08;480,16;173,44;1;04-M/15-00256;01/04-M/15-00351;1-12-2015;10:24:30;9-12-2015;18;;4;No;GALLEON RM-1K;;8;NPVM;
PH 9310;S.A.I. PHASAK Online Rack 19" 1000VA  LCD;2;0;240,08;-465,76;173,44;1;04-M/16-00005;01/04-M/16-00004;7-01-2016;13:10:05;8-01-2016;18;;4;No;GALLEON RM-1K;;8;NPVM;
PH 9310;S.A.I. PHASAK Online Rack 19" 1000VA  LCD;0;2;231,26;462,52;173,44;1;04-M/16-00005;01/04-M/16-00004;7-01-2016;13:10:05;8-01-2016;18;;4;No;GALLEON RM-1K;;8;NPVM;
PH 9310;S.A.I. PHASAK Online Rack 19" 1000VA  LCD;0;3;230,91;692,73;168,63;1;04-M/16-00159;01/04-M/16-00196;5-09-2016;10:01:57;9-09-2016;18;;4;No;GALLEON RM-1K;;8;NPVM;
PH 9310;S.A.I. PHASAK Online Rack 19" 1000VA  LCD;0;1;248,87;248,87;171,88;1;04-M/18-00074;01/04-M/18-00085;5-02-2018;17:12:31;5-02-2018;18;;4;No;GALLEON RM-1K;;8;NPVM;PED2018A77C
PH 9310;S.A.I. PHASAK Online Rack 19" 1000VA  LCD;0;2;248,87;472,85;168,70;1;04-M/18-00130;01/04-M/18-00138;23-02-2018;11:17:26;28-02-2018;18;;4;No;GALLEON RM-1K;;8;NPVM;
PH 9310;S.A.I. PHASAK Online Rack 19" 1000VA  LCD;0;1;221,45;221,45;164,82;3;04-M/19-00857;01/04-M/19-00947;28-08-2019;20:18:31;30-08-2019;18;;4;No;GALLEON RM-1K;;8;NPVM;
PH 9310;S.A.I. PHASAK Online Rack 19" 1000VA  LCD;0;1;214,05;214,05;172,19;3;04-M/20-00402;01/04-M/20-00414;21-04-2020;9:06:50;21-04-2020;18;;4;No;GALLEON RM-1K;;8;NPVM;PED2020A505C
PH 9310;S.A.I. PHASAK Online Rack 19" 1000VA  LCD;0;1;214,05;214,05;172,19;3;04-M/20-00660;01/04-M/20-00702;15-07-2020;10:31:05;15-07-2020;18;;4;No;GALLEON RM-1K;;8;NPVM;PED2020A888C
PH 9310;S.A.I. PHASAK Online Rack 19" 1000VA  LCD;0;1;214,05;214,05;172,19;3;04-M/20-01028;01/04-M/20-01130;11-11-2020;17:11:38;11-11-2020;18;;4;No;GALLEON RM-1K;;8;NPVM;PED2020A1664C
PH 9315;S.A.I. PHASAK Online Rack 19" 1500 VA LCD;0;1;276,12;276,12;199,43;1;02-M/13-00021;01/02-N/13-01458;22-01-2013;13:32:03;22-01-2013;18;02-N/13-00178;2;No;GALLEON 1.5K RACK;;8;NPVM;
PH 9315;S.A.I. PHASAK Online Rack 19" 1500 VA LCD;0;2;282,83;565,66;180,47;1;02-M/13-00509;01/02-M/13-00681;24-12-2013;12:46:16;26-12-2013;18;;2;No;GALLEON 1.5K RACK;;8;NPVM;
PH 9315;S.A.I. PHASAK Online Rack 19" 1500 VA LCD;0;3;291,31;873,93;173,64;1;04-M/14-00268;01/04-M/14-00382;17-11-2014;12:26:56;21-11-2014;18;;4;No;GALLEON 1.5K RACK;;8;NPVM;PO00014
PH 9315;S.A.I. PHASAK Online Rack 19" 1500 VA LCD;3;0;291,31;-873,93;173,64;1;04-M/14-00284;01/04-M/14-00400;26-11-2014;18:51:57;1-12-2014;18;;4;No;GALLEON 1.5K RACK;;8;NPVM;
PH 9315;S.A.I. PHASAK Online Rack 19" 1500 VA LCD;0;3;291,31;873,93;173,64;1;04-M/14-00288;01/04-N/14-00023;27-11-2014;18:42:40;1-12-2014;18;;4;No;GALLEON 1.5K RACK;;8;NPVM;
PH 9315;S.A.I. PHASAK Online Rack 19" 1500 VA LCD;0;1;291,31;291,31;175,64;1;04-M/14-00301;01/04-M/14-00413;5-12-2014;13:15:25;5-12-2014;18;;4;No;GALLEON 1.5K RACK;;8;NPVM;
PH 9315;S.A.I. PHASAK Online Rack 19" 1500 VA LCD;0;1;366,30;366,30;200,78;1;04-M/15-00058;01/04-M/15-00058;24-02-2015;10:27:43;5-03-2015;18;;4;No;GALLEON 1.5K RACK;;8;NPVM;
PH 9315;S.A.I. PHASAK Online Rack 19" 1500 VA LCD;0;1;307,25;307,25;212,09;1;04-M/17-00004;01/04-M/17-00006;10-01-2017;11:24:54;10-01-2017;18;;4;No;GALLEON 1.5K RACK;;8;NPVM;4869
PH 9315;S.A.I. PHASAK Online Rack 19" 1500 VA LCD;0;1;311,91;311,91;224,81;1;04-M/17-00220;01/04-M/17-00265;28-06-2017;16:35:34;28-06-2017;18;;4;No;GALLEON 1.5K RACK;;8;NPVM;
PH 9315;S.A.I. PHASAK Online Rack 19" 1500 VA LCD;0;1;314,86;314,86;210,95;1;04-M/17-00391;01/04-M/17-00470;26-10-2017;12:42:37;26-10-2017;18;;4;No;GALLEON 1.5K RACK;;8;NPVM;PED2017A36C
PH 9315;S.A.I. PHASAK Online Rack 19" 1500 VA LCD;0;1;314,86;314,86;210,95;1;04-M/17-00457;01/04-M/17-00548;20-11-2017;10:34:11;20-11-2017;18;;4;No;GALLEON 1.5K RACK;;8;NPVM;6305
PH 9315;S.A.I. PHASAK Online Rack 19" 1500 VA LCD;0;1;271,65;271,65;217,43;3;04-M/20-00743;01/04-M/20-00800;20-08-2020;11:11:48;21-08-2020;18;;4;No;GALLEON 1.5K RACK;;8;NPVM;PED2020A1162C
PH 9315;S.A.I. PHASAK Online Rack 19" 1500 VA LCD;0;2;304,25;608,50;213,16;3;04-M/21-00307;01/04-M/21-00347;15-03-2021;18:33:10;16-03-2021;18;;4;No;GALLEON 1.5K RACK;;8;NPVM;PED2021A6364
PH 9320;S.A.I. PHASAK Online Rack 19" 2000 VA LCD ;0;1;350,61;350,61;246,79;1;02-M/13-00021;01/02-N/13-01458;22-01-2013;13:32:03;22-01-2013;18;02-N/13-00178;2;No;GALLEON 2K RACK;;8;NPVM;
PH 9320;S.A.I. PHASAK Online Rack 19" 2000 VA LCD ;0;2;353,81;707,62;244,17;1;02-M/13-00109;01/02-M/13-00144;19-03-2013;19:02:26;22-03-2013;18;;2;No;GALLEON 2K RACK;;8;NPVM;
PH 9320;S.A.I. PHASAK Online Rack 19" 2000 VA LCD ;0;1;429,80;429,80;298,99;1;04-M/15-00093;01/04-M/15-00090;19-03-2015;12:11:12;17-04-2015;18;;4;No;GALLEON 2K RACK;;8;NPVM;
PH 9320;S.A.I. PHASAK Online Rack 19" 2000 VA LCD ;0;1;429,80;429,80;293,01;1;04-M/15-00197;01/04-M/15-00268;23-09-2015;10:49:58;23-09-2015;18;;4;No;GALLEON 2K RACK;;8;NPVM;
PH 9320;S.A.I. PHASAK Online Rack 19" 2000 VA LCD ;0;1;454,73;454,73;295,57;1;04-M/16-00044;01/04-M/16-00005;7-01-2016;13:22:36;4-03-2016;18;;4;No;GALLEON 2K RACK;;8;NPVM;3459
PH 9320;S.A.I. PHASAK Online Rack 19" 2000 VA LCD ;0;1;422,25;422,25;296,38;1;04-M/17-00004;01/04-M/17-00006;10-01-2017;11:24:54;10-01-2017;18;;4;No;GALLEON 2K RACK;;8;NPVM;4869
PH 9320;S.A.I. PHASAK Online Rack 19" 2000 VA LCD ;0;1;437,70;437,70;284,95;1;04-M/17-00250;01/04-M/17-00248;15-06-2017;9:57:17;13-07-2017;18;;4;No;GALLEON 2K RACK;;8;NPVM;5500
PH 9320;S.A.I. PHASAK Online Rack 19" 2000 VA LCD ;0;1;439,83;439,83;294,68;1;04-M/17-00391;01/04-M/17-00470;26-10-2017;12:42:37;26-10-2017;18;;4;No;GALLEON 2K RACK;;8;NPVM;PED2017A36C
PH 9320;S.A.I. PHASAK Online Rack 19" 2000 VA LCD ;0;2;434,27;825,11;290,95;1;04-M/18-00130;01/04-M/18-00138;23-02-2018;11:17:26;28-02-2018;18;;4;No;GALLEON 2K RACK;;8;NPVM;
PH 9320;S.A.I. PHASAK Online Rack 19" 2000 VA LCD ;0;1;408,90;408,90;286,23;1;04-M/18-00948;01/04-M/18-01063;18-12-2018;10:49:50;19-12-2018;18;;4;No;GALLEON 2K RACK;;8;NPVM;PED2018A1749C
PH 9320;S.A.I. PHASAK Online Rack 19" 2000 VA LCD ;0;1;408,90;408,90;286,23;3;04-M/19-00857;01/04-M/19-00947;28-08-2019;20:18:31;30-08-2019;18;;4;No;GALLEON 2K RACK;;8;NPVM;
PH 9330;S.A.I. PHASAK Online Rack 19" 3000 VA LCD ;0;1;425,10;425,10;288,75;1;02-M/13-00021;01/02-N/13-01458;22-01-2013;13:32:03;22-01-2013;18;02-N/13-00178;2;No;GALLEON RM-3K RACK;;8;NPVM;
PH 9330;S.A.I. PHASAK Online Rack 19" 3000 VA LCD ;0;3;429,00;1287,00;291,66;1;02-M/13-00261;01/02-M/13-00361;27-06-2013;11:03:21;27-06-2013;18;;2;No;GALLEON RM-3K RACK;;8;NPVM;
PH 9330;S.A.I. PHASAK Online Rack 19" 3000 VA LCD ;0;1;429,00;429,00;266,27;1;02-M/13-00419;01/02-M/13-00552;18-10-2013;16:46:59;30-10-2013;18;;2;No;GALLEON RM-3K RACK;;8;NPVM;
PH 9330;S.A.I. PHASAK Online Rack 19" 3000 VA LCD ;0;1;429,00;429,00;265,82;1;02-M/13-00473;01/02-M/13-00548;18-10-2013;12:03:13;5-12-2013;18;;2;No;GALLEON RM-3K RACK;;8;NPVM;
PH 9330;S.A.I. PHASAK Online Rack 19" 3000 VA LCD ;0;1;441,87;441,87;298,93;1;04-M/14-00305;01/04-M/14-00415;5-12-2014;17:07:55;19-12-2014;18;;4;No;GALLEON RM-3K RACK;;8;NPVM;
